Point_ID,tratamiento,Year,Date,NDVI,EVI,SAVI,LST,NDWI,LSWI,Snow
5514,sector restaurado,1986,1986-04-11,0.435,0.333,0.307,8.018,-0.462,0.255,0
5514,sector restaurado,1986,1986-04-27,0.48,0.287,0.306,13.131,-0.597,0.341,0
5514,sector restaurado,1986,1986-07-16,,,,,,,
5514,sector restaurado,1986,1986-08-17,,,,,,,
5514,sector restaurado,1986,1986-09-02,0.126,0.103,0.089,7.984,-0.16,0.273,0
5514,sector restaurado,1986,1986-09-18,0.308,0.165,0.17,8.015,-0.41,0.03,0
5514,sector restaurado,1986,1986-10-04,0.374,0.192,0.203,17.616,-0.483,0.057,0
5514,sector restaurado,1986,1986-10-20,0.39,0.213,0.219,14.608,-0.501,0.082,0
5514,sector restaurado,1986,1986-11-05,0.446,0.254,0.258,16.99,-0.52,0.111,0
5514,sector restaurado,1986,1986-12-07,,,,,,,
5514,sector restaurado,1986,1986-12-23,0.716,0.51,0.483,27.094,-0.699,0.422,0
5515,sector restaurado,1986,1986-02-06,,,,,,,
5515,sector restaurado,1986,1986-03-10,0.739,0.544,0.507,19.0,-0.736,0.525,0
5515,sector restaurado,1986,1986-03-26,0.705,0.5,0.486,19.468,-0.731,0.478,0
5515,sector restaurado,1986,1986-04-11,0.471,0.359,0.333,8.544,-0.502,0.315,0
5515,sector restaurado,1986,1986-04-27,0.528,0.33,0.348,12.116,-0.645,0.4,0
5515,sector restaurado,1986,1986-07-16,,,,,,,
5515,sector restaurado,1986,1986-08-17,,,,,,,
5515,sector restaurado,1986,1986-09-02,0.338,0.198,0.197,8.503,-0.467,0.223,0
5515,sector restaurado,1986,1986-09-18,0.345,0.192,0.201,8.015,-0.457,0.081,0
5515,sector restaurado,1986,1986-10-04,0.399,0.218,0.232,18.098,-0.511,0.168,0
5515,sector restaurado,1986,1986-10-20,0.428,0.245,0.254,14.608,-0.512,0.204,0
5515,sector restaurado,1986,1986-11-05,0.474,0.291,0.293,16.99,-0.552,0.26,0
5515,sector restaurado,1986,1986-12-07,,,,,,,
5515,sector restaurado,1986,1986-12-23,0.755,0.57,0.521,27.094,-0.729,0.504,0
5516,sector restaurado,1986,1986-02-06,,,,,,,
5516,sector restaurado,1986,1986-03-10,0.644,0.458,0.432,19.0,-0.649,0.453,0
5516,sector restaurado,1986,1986-03-26,0.661,0.444,0.435,18.993,-0.686,0.454,0
5516,sector restaurado,1986,1986-04-11,0.424,0.311,0.292,9.067,-0.485,0.319,0
5516,sector restaurado,1986,1986-04-27,0.515,0.311,0.324,12.116,-0.62,0.399,0
5516,sector restaurado,1986,1986-07-16,,,,,,,
5516,sector restaurado,1986,1986-08-17,,,,,,,
5516,sector restaurado,1986,1986-09-02,0.292,0.156,0.168,9.023,-0.419,0.237,0
5516,sector restaurado,1986,1986-09-18,0.287,0.165,0.172,8.015,-0.401,0.128,0
5516,sector restaurado,1986,1986-10-04,0.318,0.177,0.191,18.58,-0.424,0.227,0
5516,sector restaurado,1986,1986-10-20,0.365,0.214,0.223,15.1,-0.464,0.227,0
5516,sector restaurado,1986,1986-11-05,0.417,0.259,0.26,17.947,-0.499,0.255,0
5516,sector restaurado,1986,1986-12-07,,,,,,,
5516,sector restaurado,1986,1986-12-23,0.658,0.469,0.442,27.545,-0.649,0.464,0
5704,sector restaurado,1986,1986-02-06,,,,,,,
5704,sector restaurado,1986,1986-03-10,0.67,0.415,0.402,21.362,-0.648,0.38,0
5704,sector restaurado,1986,1986-03-26,0.636,0.374,0.376,21.355,-0.65,0.275,0
5704,sector restaurado,1986,1986-04-11,0.33,0.236,0.217,10.616,-0.374,0.145,0
5704,sector restaurado,1986,1986-04-27,0.459,0.227,0.237,15.131,-0.525,0.15,0
5704,sector restaurado,1986,1986-07-16,,,,,,,
5704,sector restaurado,1986,1986-08-17,,,,,,,
5704,sector restaurado,1986,1986-09-02,,,,,,,
5704,sector restaurado,1986,1986-09-18,0.111,0.072,0.064,9.047,-0.157,0.192,0
5704,sector restaurado,1986,1986-10-04,0.319,0.131,0.138,20.945,-0.429,0.009,0
5704,sector restaurado,1986,1986-10-20,0.249,0.121,0.125,16.067,-0.309,0.251,0
5704,sector restaurado,1986,1986-11-05,0.331,0.173,0.176,19.366,-0.405,0.173,0
5704,sector restaurado,1986,1986-12-07,,,,,,,
5704,sector restaurado,1986,1986-12-23,0.652,0.409,0.391,29.329,-0.648,0.381,0
5705,sector restaurado,1986,1986-02-06,,,,,,,
5705,sector restaurado,1986,1986-03-10,0.721,0.458,0.442,20.897,-0.702,0.427,0
5705,sector restaurado,1986,1986-03-26,0.701,0.441,0.431,20.89,-0.699,0.386,0
5705,sector restaurado,1986,1986-04-11,0.379,0.266,0.25,10.106,-0.426,0.226,0
5705,sector restaurado,1986,1986-04-27,0.505,0.255,0.276,13.637,-0.594,0.268,0
5705,sector restaurado,1986,1986-07-16,,,,,,,
5705,sector restaurado,1986,1986-08-17,,,,,,,
5705,sector restaurado,1986,1986-09-02,,,,,,,
5705,sector restaurado,1986,1986-09-18,0.206,0.116,0.113,8.534,-0.292,0.138,0
5705,sector restaurado,1986,1986-10-04,0.357,0.158,0.166,20.008,-0.482,0.046,0
5705,sector restaurado,1986,1986-10-20,0.325,0.154,0.163,15.1,-0.435,0.194,0
5705,sector restaurado,1986,1986-11-05,0.426,0.221,0.225,18.426,-0.478,0.198,0
5705,sector restaurado,1986,1986-12-07,,,,,,,
5705,sector restaurado,1986,1986-12-23,0.72,0.467,0.446,28.444,-0.69,0.437,0
5706,sector restaurado,1986,1986-02-06,,,,,,,
5706,sector restaurado,1986,1986-03-10,0.723,0.483,0.462,19.954,-0.739,0.502,0
5706,sector restaurado,1986,1986-03-26,0.708,0.475,0.459,19.943,-0.722,0.444,0
5706,sector restaurado,1986,1986-04-11,0.419,0.3,0.282,10.106,-0.452,0.273,0
5706,sector restaurado,1986,1986-04-27,0.544,0.309,0.325,12.625,-0.621,0.356,0
5706,sector restaurado,1986,1986-07-16,,,,,,,
5706,sector restaurado,1986,1986-08-17,,,,,,,
5706,sector restaurado,1986,1986-09-02,,,,,,,
5706,sector restaurado,1986,1986-09-18,0.289,0.167,0.168,8.015,-0.395,0.092,0
5706,sector restaurado,1986,1986-10-04,0.373,0.189,0.197,20.008,-0.488,0.093,0
5706,sector restaurado,1986,1986-10-20,0.383,0.206,0.213,14.608,-0.494,0.167,0
5706,sector restaurado,1986,1986-11-05,0.446,0.256,0.258,17.947,-0.488,0.218,0
5706,sector restaurado,1986,1986-12-07,,,,,,,
5706,sector restaurado,1986,1986-12-23,0.736,0.527,0.488,27.996,-0.708,0.472,0
5707,sector restaurado,1986,1986-02-06,,,,,,,
5707,sector restaurado,1986,1986-03-10,0.741,0.502,0.475,19.954,-0.724,0.516,0
5707,sector restaurado,1986,1986-03-26,0.73,0.495,0.476,18.993,-0.728,0.502,0
5707,sector restaurado,1986,1986-04-11,0.478,0.342,0.323,10.106,-0.517,0.328,0
5707,sector restaurado,1986,1986-04-27,0.583,0.344,0.354,12.116,-0.661,0.429,0
5707,sector restaurado,1986,1986-07-16,,,,,,,
5707,sector restaurado,1986,1986-08-17,,,,,,,
5707,sector restaurado,1986,1986-09-02,0.305,0.183,0.181,10.048,-0.383,0.255,0
5707,sector restaurado,1986,1986-09-18,0.301,0.176,0.18,8.015,-0.401,0.162,0
5707,sector restaurado,1986,1986-10-04,0.399,0.212,0.227,19.533,-0.498,0.202,0
5707,sector restaurado,1986,1986-10-20,0.429,0.245,0.25,14.116,-0.518,0.26,0
5707,sector restaurado,1986,1986-11-05,0.472,0.283,0.286,17.947,-0.539,0.293,0
5707,sector restaurado,1986,1986-12-07,,,,,,,
5707,sector restaurado,1986,1986-12-23,0.751,0.535,0.498,27.545,-0.724,0.522,0
5895,sector restaurado,1986,1986-02-06,,,,,,,
5895,sector restaurado,1986,1986-03-10,0.257,0.189,0.187,24.141,-0.321,0.166,0
5895,sector restaurado,1986,1986-03-26,0.23,0.164,0.169,23.215,-0.331,0.076,0
5895,sector restaurado,1986,1986-04-11,0.153,0.124,0.117,12.656,-0.238,0.075,0
5895,sector restaurado,1986,1986-04-27,0.17,0.117,0.125,16.611,-0.288,0.063,0
5895,sector restaurado,1986,1986-07-16,,,,,,,
5895,sector restaurado,1986,1986-08-17,,,,,,,
5895,sector restaurado,1986,1986-09-02,-0.002,-0.003,-0.002,13.07,-0.046,0.265,0
5895,sector restaurado,1986,1986-09-18,0.061,0.045,0.044,9.56,-0.17,0.072,0
5895,sector restaurado,1986,1986-10-04,0.111,0.075,0.077,24.192,-0.24,-0.004,0
5895,sector restaurado,1986,1986-10-20,0.112,0.076,0.077,17.513,-0.211,0.041,0
5895,sector restaurado,1986,1986-11-05,0.129,0.085,0.089,21.239,-0.246,0.004,0
5895,sector restaurado,1986,1986-12-07,,,,,,,
5895,sector restaurado,1986,1986-12-23,0.23,0.162,0.165,30.659,-0.33,0.154,0
5896,sector restaurado,1986,1986-02-06,,,,,,,
5896,sector restaurado,1986,1986-03-10,0.449,0.299,0.297,23.686,-0.479,0.284,0
5896,sector restaurado,1986,1986-03-26,0.442,0.288,0.291,21.827,-0.507,0.206,0
5896,sector restaurado,1986,1986-04-11,0.26,0.197,0.184,12.157,-0.323,0.133,0
5896,sector restaurado,1986,1986-04-27,0.302,0.181,0.19,15.63,-0.394,0.137,0
5896,sector restaurado,1986,1986-07-16,,,,,,,
5896,sector restaurado,1986,1986-08-17,,,,,,,
5896,sector restaurado,1986,1986-09-02,,,,,,,
5896,sector restaurado,1986,1986-09-18,0.122,0.082,0.078,9.05,-0.217,0.127,0
5896,sector restaurado,1986,1986-10-04,0.224,0.124,0.129,23.279,-0.344,0.063,0
5896,sector restaurado,1986,1986-10-20,0.19,0.105,0.11,16.556,-0.306,0.117,0
5896,sector restaurado,1986,1986-11-05,0.257,0.151,0.154,19.844,-0.339,0.049,0
5896,sector restaurado,1986,1986-12-07,,,,,,,
5896,sector restaurado,1986,1986-12-23,0.461,0.303,0.297,29.336,-0.517,0.357,0
5897,sector restaurado,1986,1986-02-06,,,,,,,
5897,sector restaurado,1986,1986-03-10,0.614,0.387,0.382,22.763,-0.621,0.41,0
5897,sector restaurado,1986,1986-03-26,0.62,0.387,0.382,21.359,-0.648,0.33,0
5897,sector restaurado,1986,1986-04-11,0.327,0.236,0.221,11.648,-0.38,0.193,0
5897,sector restaurado,1986,1986-04-27,0.439,0.237,0.254,14.136,-0.531,0.253,0
5897,sector restaurado,1986,1986-07-16,,,,,,,
5897,sector restaurado,1986,1986-08-17,,,,,,,
5897,sector restaurado,1986,1986-09-02,,,,,,,
5897,sector restaurado,1986,1986-09-18,0.189,0.114,0.112,8.534,-0.288,0.106,0
5897,sector restaurado,1986,1986-10-04,0.313,0.162,0.164,22.815,-0.401,0.106,0
5897,sector restaurado,1986,1986-10-20,0.3,0.155,0.16,15.585,-0.408,0.148,0
5897,sector restaurado,1986,1986-11-05,0.35,0.195,0.201,18.898,-0.443,0.153,0
5897,sector restaurado,1986,1986-12-07,,,,,,,
5897,sector restaurado,1986,1986-12-23,0.642,0.418,0.4,28.444,-0.621,0.457,0
5898,sector restaurado,1986,1986-02-06,,,,,,,
5898,sector restaurado,1986,1986-03-10,0.645,0.426,0.409,22.302,-0.653,0.479,0
5898,sector restaurado,1986,1986-03-26,0.685,0.454,0.441,20.419,-0.697,0.443,0
5898,sector restaurado,1986,1986-04-11,0.399,0.293,0.273,11.648,-0.443,0.28,0
5898,sector restaurado,1986,1986-04-27,0.544,0.307,0.313,13.131,-0.577,0.368,0
5898,sector restaurado,1986,1986-07-16,,,,,,,
5898,sector restaurado,1986,1986-08-17,,,,,,,
5898,sector restaurado,1986,1986-09-02,,,,,,,
5898,sector restaurado,1986,1986-09-18,0.226,0.137,0.138,8.015,-0.323,0.189,0
5898,sector restaurado,1986,1986-10-04,0.352,0.188,0.195,21.888,-0.451,0.213,0
5898,sector restaurado,1986,1986-10-20,0.363,0.202,0.206,15.097,-0.465,0.269,0
5898,sector restaurado,1986,1986-11-05,0.42,0.238,0.245,18.426,-0.504,0.24,0
5898,sector restaurado,1986,1986-12-07,,,,,,,
5898,sector restaurado,1986,1986-12-23,0.661,0.445,0.426,27.996,-0.684,0.5,0
6088,sector restaurado,1986,1986-02-06,,,,,,,
6088,sector restaurado,1986,1986-03-10,0.269,0.189,0.19,25.966,-0.343,0.081,0
6088,sector restaurado,1986,1986-03-26,0.264,0.182,0.189,23.221,-0.382,0.074,0
6088,sector restaurado,1986,1986-04-11,0.154,0.124,0.117,13.166,-0.253,0.061,0
6088,sector restaurado,1986,1986-04-27,0.199,0.136,0.14,16.614,-0.293,0.043,0
6088,sector restaurado,1986,1986-07-16,,,,,,,
6088,sector restaurado,1986,1986-08-17,,,,,,,
6088,sector restaurado,1986,1986-09-02,0.016,0.017,0.014,14.064,-0.071,0.303,0
6088,sector restaurado,1986,1986-09-18,0.086,0.06,0.061,9.566,-0.196,-0.002,0
6088,sector restaurado,1986,1986-10-04,0.127,0.085,0.088,26.014,-0.236,-0.017,0
6088,sector restaurado,1986,1986-10-20,0.127,0.085,0.087,18.474,-0.249,0.011,0
6088,sector restaurado,1986,1986-11-05,0.159,0.108,0.109,20.313,-0.232,-0.003,0
6088,sector restaurado,1986,1986-12-07,,,,,,,
6088,sector restaurado,1986,1986-12-23,0.278,0.182,0.187,29.781,-0.36,0.106,0
6089,sector restaurado,1986,1986-02-06,,,,,,,
6089,sector restaurado,1986,1986-03-10,0.289,0.197,0.198,25.06,-0.375,0.089,0
6089,sector restaurado,1986,1986-03-26,0.367,0.244,0.249,22.292,-0.446,0.135,0
6089,sector restaurado,1986,1986-04-11,0.196,0.155,0.143,12.663,-0.291,0.069,0
6089,sector restaurado,1986,1986-04-27,0.236,0.147,0.157,15.63,-0.356,0.041,0
6089,sector restaurado,1986,1986-07-16,,,,,,,
6089,sector restaurado,1986,1986-08-17,,,,,,,
6089,sector restaurado,1986,1986-09-02,0.031,0.03,0.024,13.572,-0.082,0.287,0
6089,sector restaurado,1986,1986-09-18,0.099,0.066,0.066,9.05,-0.204,-0.01,0
6089,sector restaurado,1986,1986-10-04,0.16,0.101,0.105,24.654,-0.284,-0.003,0
6089,sector restaurado,1986,1986-10-20,0.148,0.097,0.098,17.038,-0.244,0.047,0
6089,sector restaurado,1986,1986-11-05,0.147,0.096,0.099,19.373,-0.233,0.045,0
6089,sector restaurado,1986,1986-12-07,,,,,,,
6089,sector restaurado,1986,1986-12-23,0.332,0.221,0.216,28.888,-0.384,0.127,0
24706,control 1,1986,1986-02-06,,,,,,,
24706,control 1,1986,1986-03-10,0.534,0.39,0.387,18.289,-0.574,0.343,0
24706,control 1,1986,1986-03-26,0.508,0.375,0.372,16.836,-0.575,0.309,0
24706,control 1,1986,1986-04-11,0.376,0.282,0.279,10.92,-0.455,0.223,0
24706,control 1,1986,1986-04-27,0.368,0.257,0.27,10.872,-0.475,0.237,0
24706,control 1,1986,1986-07-16,,,,,,,
24706,control 1,1986,1986-08-17,,,,,,,
24706,control 1,1986,1986-09-02,0.152,0.106,0.114,9.32,-0.295,0.176,0
24706,control 1,1986,1986-09-18,0.211,0.141,0.154,5.171,-0.356,0.08,0
24706,control 1,1986,1986-10-04,0.225,0.149,0.165,19.297,-0.377,0.118,0
24706,control 1,1986,1986-10-20,0.231,0.153,0.166,13.89,-0.375,0.122,0
24706,control 1,1986,1986-11-05,0.281,0.194,0.203,14.823,-0.406,0.147,0
24706,control 1,1986,1986-12-07,,,,,,,
24706,control 1,1986,1986-12-23,0.541,0.4,0.392,25.477,-0.586,0.321,0
24707,control 1,1986,1986-02-06,,,,,,,
24707,control 1,1986,1986-03-10,0.534,0.393,0.387,17.698,-0.574,0.35,0
24707,control 1,1986,1986-03-26,0.484,0.342,0.35,16.242,-0.549,0.286,0
24707,control 1,1986,1986-04-11,0.365,0.268,0.268,9.785,-0.444,0.211,0
24707,control 1,1986,1986-04-27,0.355,0.244,0.258,9.737,-0.479,0.215,0
24707,control 1,1986,1986-07-16,,,,,,,
24707,control 1,1986,1986-08-17,,,,,,,
24707,control 1,1986,1986-09-02,0.171,0.118,0.127,8.185,-0.334,0.134,0
24707,control 1,1986,1986-09-18,0.187,0.13,0.141,4.535,-0.326,0.067,0
24707,control 1,1986,1986-10-04,0.201,0.138,0.153,18.71,-0.365,0.1,0
24707,control 1,1986,1986-10-20,0.228,0.157,0.172,13.289,-0.372,0.132,0
24707,control 1,1986,1986-11-05,0.268,0.188,0.2,15.199,-0.398,0.131,0
24707,control 1,1986,1986-12-07,,,,,,,
24707,control 1,1986,1986-12-23,0.533,0.406,0.399,25.361,-0.593,0.313,0
24708,control 1,1986,1986-02-06,,,,,,,
24708,control 1,1986,1986-03-10,0.432,0.304,0.304,17.219,-0.491,0.287,0
24708,control 1,1986,1986-03-26,0.391,0.266,0.271,15.753,-0.482,0.211,0
24708,control 1,1986,1986-04-11,0.328,0.235,0.234,8.749,-0.396,0.184,0
24708,control 1,1986,1986-04-27,0.334,0.21,0.224,9.218,-0.449,0.167,0
24708,control 1,1986,1986-07-16,,,,,,,
24708,control 1,1986,1986-08-17,,,,,,,
24708,control 1,1986,1986-09-02,0.167,0.102,0.116,8.185,-0.319,0.104,0
24708,control 1,1986,1986-09-18,0.147,0.097,0.108,4.535,-0.276,0.082,0
24708,control 1,1986,1986-10-04,0.18,0.121,0.133,18.234,-0.32,0.072,0
24708,control 1,1986,1986-10-20,0.168,0.116,0.126,13.289,-0.297,0.103,0
24708,control 1,1986,1986-11-05,0.203,0.141,0.153,15.685,-0.327,0.129,0
24708,control 1,1986,1986-12-07,,,,,,,
24708,control 1,1986,1986-12-23,0.48,0.381,0.368,25.816,-0.538,0.27,0
24896,control 1,1986,1986-02-06,,,,,,,
24896,control 1,1986,1986-03-10,0.577,0.412,0.403,19.694,-0.614,0.344,0
24896,control 1,1986,1986-03-26,0.578,0.39,0.394,20.162,-0.638,0.256,0
24896,control 1,1986,1986-04-11,0.417,0.294,0.294,12.923,-0.501,0.177,0
24896,control 1,1986,1986-04-27,0.385,0.244,0.26,13.89,-0.526,0.121,0
24896,control 1,1986,1986-07-16,,,,,,,
24896,control 1,1986,1986-08-17,,,,,,,
24896,control 1,1986,1986-09-02,0.142,0.112,0.108,11.833,-0.229,0.19,0
24896,control 1,1986,1986-09-18,0.244,0.147,0.16,7.259,-0.368,-0.118,0
24896,control 1,1986,1986-10-04,0.245,0.151,0.163,21.625,-0.408,-0.055,0
24896,control 1,1986,1986-10-20,0.258,0.169,0.176,15.821,-0.385,0.049,0
24896,control 1,1986,1986-11-05,0.28,0.194,0.196,16.737,-0.394,0.11,0
24896,control 1,1986,1986-12-07,,,,,,,
24896,control 1,1986,1986-12-23,0.564,0.41,0.402,27.265,-0.591,0.331,0
24897,control 1,1986,1986-02-06,,,,,,,
24897,control 1,1986,1986-03-10,0.561,0.405,0.398,18.747,-0.607,0.354,0
24897,control 1,1986,1986-03-26,0.535,0.377,0.383,18.737,-0.626,0.305,0
24897,control 1,1986,1986-04-11,0.398,0.293,0.289,11.915,-0.472,0.218,0
24897,control 1,1986,1986-04-27,0.392,0.256,0.276,12.383,-0.519,0.192,0
24897,control 1,1986,1986-07-16,,,,,,,
24897,control 1,1986,1986-08-17,,,,,,,
24897,control 1,1986,1986-09-02,0.197,0.132,0.141,10.318,-0.341,0.175,0
24897,control 1,1986,1986-09-18,0.225,0.142,0.157,6.21,-0.365,-0.004,0
24897,control 1,1986,1986-10-04,0.232,0.147,0.161,20.22,-0.385,0.049,0
24897,control 1,1986,1986-10-20,0.224,0.142,0.158,14.358,-0.366,0.098,0
24897,control 1,1986,1986-11-05,0.269,0.181,0.191,15.773,-0.388,0.141,0
24897,control 1,1986,1986-12-07,,,,,,,
24897,control 1,1986,1986-12-23,0.508,0.375,0.374,26.363,-0.567,0.343,0
24898,control 1,1986,1986-02-06,,,,,,,
24898,control 1,1986,1986-03-10,0.541,0.387,0.383,18.303,-0.587,0.388,0
24898,control 1,1986,1986-03-26,0.502,0.354,0.359,17.814,-0.573,0.323,0
24898,control 1,1986,1986-04-11,0.381,0.279,0.277,10.417,-0.453,0.225,0
24898,control 1,1986,1986-04-27,0.38,0.254,0.273,10.886,-0.496,0.255,0
24898,control 1,1986,1986-07-16,,,,,,,
24898,control 1,1986,1986-08-17,,,,,,,
24898,control 1,1986,1986-09-02,0.171,0.119,0.127,9.331,-0.321,0.19,0
24898,control 1,1986,1986-09-18,0.209,0.136,0.149,5.714,-0.351,0.082,0
24898,control 1,1986,1986-10-04,0.229,0.151,0.165,19.311,-0.377,0.116,0
24898,control 1,1986,1986-10-20,0.25,0.167,0.181,13.904,-0.374,0.15,0
24898,control 1,1986,1986-11-05,0.258,0.176,0.188,15.808,-0.396,0.188,0
24898,control 1,1986,1986-12-07,,,,,,,
24898,control 1,1986,1986-12-23,0.477,0.358,0.354,25.946,-0.542,0.345,0
24899,control 1,1986,1986-02-06,,,,,,,
24899,control 1,1986,1986-03-10,0.577,0.419,0.403,17.342,-0.586,0.358,0
24899,control 1,1986,1986-03-26,0.539,0.392,0.388,16.85,-0.6,0.34,0
24899,control 1,1986,1986-04-11,0.392,0.289,0.284,9.385,-0.453,0.247,0
24899,control 1,1986,1986-04-27,0.405,0.277,0.293,10.37,-0.507,0.261,0
24899,control 1,1986,1986-07-16,,,,,,,
24899,control 1,1986,1986-08-17,,,,,,,
24899,control 1,1986,1986-09-02,0.173,0.116,0.127,8.818,-0.314,0.154,0
24899,control 1,1986,1986-09-18,0.191,0.13,0.141,4.651,-0.35,0.116,0
24899,control 1,1986,1986-10-04,0.262,0.178,0.192,18.358,-0.387,0.125,0
24899,control 1,1986,1986-10-20,0.255,0.171,0.185,13.408,-0.39,0.134,0
24899,control 1,1986,1986-11-05,0.294,0.202,0.213,15.808,-0.422,0.143,0
24899,control 1,1986,1986-12-07,,,,,,,
24899,control 1,1986,1986-12-23,0.554,0.424,0.408,25.946,-0.587,0.338,0
24900,control 1,1986,1986-02-06,,,,,,,
24900,control 1,1986,1986-03-10,0.454,0.32,0.317,16.857,-0.504,0.273,0
24900,control 1,1986,1986-03-26,0.379,0.248,0.26,16.361,-0.471,0.191,0
24900,control 1,1986,1986-04-11,0.307,0.218,0.216,8.866,-0.377,0.155,0
24900,control 1,1986,1986-04-27,0.303,0.194,0.202,9.853,-0.415,0.133,0
24900,control 1,1986,1986-07-16,,,,,,,
24900,control 1,1986,1986-08-17,,,,,,,
24900,control 1,1986,1986-09-02,0.151,0.096,0.103,8.302,-0.279,0.071,0
24900,control 1,1986,1986-09-18,0.101,0.069,0.073,4.648,-0.237,0.059,0
24900,control 1,1986,1986-10-04,0.154,0.102,0.111,18.358,-0.3,0.043,0
24900,control 1,1986,1986-10-20,0.164,0.109,0.117,13.408,-0.288,0.065,0
24900,control 1,1986,1986-11-05,0.209,0.145,0.151,15.808,-0.331,0.086,0
24900,control 1,1986,1986-12-07,,,,,,,
24900,control 1,1986,1986-12-23,0.42,0.305,0.302,26.4,-0.495,0.214,0
25087,control 1,1986,1986-02-06,,,,,,,
25087,control 1,1986,1986-03-10,0.417,0.334,0.319,21.106,-0.468,0.204,0
25087,control 1,1986,1986-03-26,0.388,0.301,0.301,21.567,-0.462,0.194,0
25087,control 1,1986,1986-04-11,0.25,0.209,0.202,14.916,-0.333,0.127,0
25087,control 1,1986,1986-04-27,0.233,0.192,0.195,15.38,-0.336,0.142,0
25087,control 1,1986,1986-07-16,,,,,,,
25087,control 1,1986,1986-08-17,,,,,,,
25087,control 1,1986,1986-09-02,0.089,0.092,0.079,13.818,-0.178,0.132,0
25087,control 1,1986,1986-09-18,0.153,0.127,0.129,8.298,-0.282,-0.014,0
25087,control 1,1986,1986-10-04,0.172,0.144,0.145,23.013,-0.288,0.022,0
25087,control 1,1986,1986-10-20,0.165,0.133,0.135,17.264,-0.296,0.03,0
25087,control 1,1986,1986-11-05,0.163,0.138,0.136,18.17,-0.274,0.003,0
25087,control 1,1986,1986-12-07,,,,,,,
25087,control 1,1986,1986-12-23,0.438,0.339,0.334,29.052,-0.492,0.182,0
25088,control 1,1986,1986-02-06,,,,,,,
25088,control 1,1986,1986-03-10,0.489,0.375,0.364,20.169,-0.544,0.277,0
25088,control 1,1986,1986-03-26,0.478,0.36,0.359,20.162,-0.547,0.253,0
25088,control 1,1986,1986-04-11,0.331,0.26,0.255,12.923,-0.419,0.172,0
25088,control 1,1986,1986-04-27,0.307,0.229,0.24,13.89,-0.422,0.17,0
25088,control 1,1986,1986-07-16,,,,,,,
25088,control 1,1986,1986-08-17,,,,,,,
25088,control 1,1986,1986-09-02,0.104,0.105,0.089,12.332,-0.186,0.232,0
25088,control 1,1986,1986-09-18,0.178,0.131,0.139,7.259,-0.3,0.025,0
25088,control 1,1986,1986-10-04,0.194,0.143,0.152,21.157,-0.349,0.035,0
25088,control 1,1986,1986-10-20,0.207,0.148,0.158,15.336,-0.342,0.081,0
25088,control 1,1986,1986-11-05,0.232,0.172,0.176,17.216,-0.35,0.047,0
25088,control 1,1986,1986-12-07,,,,,,,
25088,control 1,1986,1986-12-23,0.542,0.41,0.398,27.716,-0.573,0.249,0
25089,control 1,1986,1986-02-06,,,,,,,
25089,control 1,1986,1986-03-10,0.557,0.396,0.394,18.781,-0.59,0.342,0
25089,control 1,1986,1986-03-26,0.523,0.372,0.376,18.775,-0.581,0.305,0
25089,control 1,1986,1986-04-11,0.376,0.27,0.275,11.443,-0.444,0.225,0
25089,control 1,1986,1986-04-27,0.368,0.252,0.27,12.417,-0.491,0.253,0
25089,control 1,1986,1986-07-16,,,,,,,
25089,control 1,1986,1986-08-17,,,,,,,
25089,control 1,1986,1986-09-02,0.146,0.112,0.113,10.858,-0.262,0.226,0
25089,control 1,1986,1986-09-18,0.205,0.134,0.148,6.244,-0.338,0.085,0
